,user_id,is_gone
0,4,0.00014184531545730547
1,6,0.00014184531545730547
2,10,0.00014184531545730547
3,12,0.00014184531545730547
4,13,0.000408634012881769
5,15,0.000408634012881769
6,19,0.00014184531545730547
7,21,0.03127529061898093
8,23,0.00014184531545730547
9,35,0.000408634012881769
10,40,0.00014184531545730547
11,45,0.00014184531545730547
12,55,0.00014184531545730547
13,58,0.00014184531545730547
14,62,0.00014184531545730547
15,72,0.00014184531545730547
16,74,0.00014184531545730547
17,81,0.00014184531545730547
18,84,0.00014184531545730547
19,92,0.00014184531545730547
20,93,0.00014184531545730547
21,98,0.00014184531545730547
22,102,0.005959884454511676
23,105,0.00014184531545730547
24,107,0.00014184531545730547
25,112,0.00014184531545730547
26,113,0.00014184531545730547
27,119,0.00014184531545730547
28,124,0.00014184531545730547
29,140,0.00014184531545730547
30,141,0.00014184531545730547
31,143,0.00014184531545730547
32,150,0.00014184531545730547
33,159,0.00014184531545730547
34,162,0.00014184531545730547
35,164,0.00014184531545730547
36,165,0.00014184531545730547
37,167,0.00014184531545730547
38,174,0.00014184531545730547
39,177,0.00014184531545730547
40,180,0.00014184531545730547
41,185,0.00014184531545730547
42,186,0.0013204400686677527
43,195,0.00014184531545730547
44,198,0.00014184531545730547
45,200,0.00014184531545730547
46,204,0.00014184531545730547
47,205,0.00014184531545730547
48,207,0.006479082715801219
49,208,0.023643959389116988
50,212,0.00014184531545730547
51,213,0.00014184531545730547
52,217,0.00014184531545730547
53,218,0.00014184531545730547
54,234,0.00014184531545730547
55,235,0.00014184531545730547
56,236,0.00014184531545730547
57,237,0.00014184531545730547
58,242,0.00014184531545730547
59,248,0.0003882066729299775
60,253,0.012567193158449539
61,260,0.00014184531545730547
62,261,0.00014184531545730547
63,269,0.00014184531545730547
64,271,0.00014184531545730547
65,273,0.00014184531545730547
66,276,0.00014184531545730547
67,283,0.00014184531545730547
68,289,0.00014184531545730547
69,298,0.00014184531545730547
70,303,0.00014184531545730547
71,306,0.00014184531545730547
72,308,0.00014184531545730547
73,317,0.00014184531545730547
74,318,0.00014184531545730547
75,319,0.00014184531545730547
76,320,0.00014184531545730547
77,324,0.00014184531545730547
78,328,0.00014184531545730547
79,331,0.00014184531545730547
80,335,0.00014184531545730547
81,341,0.00014184531545730547
82,346,0.00014184531545730547
83,348,0.00014184531545730547
84,349,0.00014184531545730547
85,351,0.00014184531545730547
86,355,0.00014184531545730547
87,363,0.00014184531545730547
88,366,0.00014184531545730547
